recency,history,mens,womens,newbie,target,treatment,log_history,spending_intensity,is_unisex_buyer,digital_newbies,digital_veterans,urban_web_user,zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web
3,112.11,1,0,0,0,1,4.7283607965432894,28.0275,0,0,1,0,1,0,0,1
5,65.36,0,1,0,0,1,4.195094465322244,10.893333333333333,0,0,1,0,0,0,0,1
2,169.67,0,1,1,0,1,5.139731867430665,56.556666666666665,0,1,0,0,0,0,0,1
1,73.57,0,1,0,0,1,4.311738281555703,36.785,0,0,1,1,0,1,0,1
10,42.89,1,0,1,0,1,3.7816865037001426,3.899090909090909,0,1,0,0,1,0,0,1
2,29.99,0,1,1,0,1,3.433664571799657,9.996666666666666,0,0,0,0,1,0,1,0
10,56.02,1,0,0,0,1,4.043402083484526,5.092727272727273,0,0,0,0,0,1,1,0
3,508.04,0,1,1,0,1,6.232526598924537,127.01,0,0,0,0,1,0,0,0
1,93.0,1,0,0,1,1,4.543294782270004,46.5,0,0,0,0,0,0,1,0
3,359.02,0,1,1,0,1,5.886159585462559,89.755,0,0,0,0,0,0,1,0
5,40.56,1,0,0,0,1,3.727138166231027,6.760000000000001,0,0,0,0,0,1,1,0
1,1116.22,0,1,1,0,1,7.018598735808386,558.11,0,1,0,0,0,0,0,1
5,657.41,1,1,1,0,1,6.489827837582877,109.56833333333333,1,1,0,1,0,1,0,1
9,228.73,0,1,1,0,1,5.436904706304079,22.872999999999998,0,0,0,0,0,1,0,0
9,34.32,1,0,1,0,1,3.564449375735759,3.432,0,1,0,0,1,0,0,1
3,115.37,0,1,0,0,1,4.756774770119986,28.8425,0,0,1,1,0,1,0,1
4,29.99,1,0,1,0,1,3.433664571799657,5.997999999999999,0,1,0,1,0,1,0,1
10,96.22,1,0,0,0,1,4.576976451617309,8.747272727272728,0,0,0,0,1,0,1,0
3,310.95,0,1,0,1,1,5.7428429185567955,77.7375,0,0,1,1,0,1,0,1
3,251.45,0,1,0,0,1,5.531213209304925,62.8625,0,0,0,0,0,1,1,0
10,29.99,0,1,1,1,1,3.433664571799657,2.726363636363636,0,1,0,1,0,1,0,1
9,29.99,1,0,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,0,1,0
6,102.53,1,0,0,0,1,4.6398614257780215,14.647142857142857,0,0,1,0,1,0,0,1
7,29.99,1,0,0,0,1,3.433664571799657,3.74875,0,0,1,1,0,1,0,1
4,504.83,1,0,1,0,1,6.2262006444579985,100.966,0,0,0,0,1,0,1,0
4,29.99,0,1,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,1,1,0
6,241.43,1,1,0,0,1,5.490713008913466,34.49,1,0,0,0,0,1,1,0
8,499.39,0,1,1,0,1,6.215387794380283,55.48777777777778,0,1,0,1,0,1,0,1
9,275.12,0,1,1,0,1,5.620835553835275,27.512,0,0,0,0,0,0,1,0
4,437.52,1,0,1,0,1,6.083405420806339,87.50399999999999,0,1,0,0,1,0,0,1
2,977.66,1,0,1,0,1,6.886184289053994,325.88666666666666,0,0,0,0,1,0,1,0
9,307.58,1,0,0,0,1,5.73198112901488,30.758,0,0,0,0,0,1,1,0
9,55.61,1,0,1,0,1,4.036185648048568,5.561,0,1,0,0,0,0,0,1
10,448.29,0,1,0,0,1,6.1076685589844475,40.75363636363637,0,0,0,0,1,0,1,0
1,29.99,0,1,1,0,1,3.433664571799657,14.995,0,1,0,0,1,0,0,1
10,416.92,1,1,1,0,1,6.035290026648012,37.901818181818186,1,0,0,0,1,0,1,0
6,29.99,1,0,0,0,1,3.433664571799657,4.284285714285714,0,0,0,0,1,0,1,0
9,29.99,0,1,0,0,1,3.433664571799657,2.9989999999999997,0,0,1,1,0,1,0,1
6,633.72,1,0,1,0,1,6.45318395676602,90.53142857142858,0,0,0,0,0,1,0,0
10,144.94,0,1,1,0,1,4.983195578337474,13.176363636363636,0,0,0,0,1,0,1,0
9,333.18,0,1,0,0,1,5.8116797699659974,33.318,0,0,0,0,0,1,1,0
3,349.47,1,1,1,1,1,5.859275110800027,87.3675,1,0,0,0,0,1,1,0
6,69.58,1,0,0,0,1,4.256746818247124,9.94,0,0,0,0,0,0,1,0
9,336.47,1,0,0,0,1,5.821476617472844,33.647000000000006,0,0,0,0,0,1,0,0
6,83.35,0,1,1,0,1,4.434974808991977,11.907142857142857,0,1,0,1,0,1,0,1
9,120.22,1,0,0,0,1,4.797607076523139,12.022,0,0,0,0,0,0,1,0
5,1137.65,1,1,1,0,1,7.037598629130887,189.60833333333335,1,0,0,0,0,1,0,0
1,391.85,1,0,1,0,1,5.973427859621831,195.925,0,1,0,1,0,1,0,1
3,128.4,0,1,1,0,1,4.8629083820668,32.1,0,0,0,0,0,0,1,0
9,254.75,1,0,1,0,1,5.544200404831736,25.475,0,1,0,0,0,0,0,1
1,415.47,1,0,0,0,1,6.031814430201173,207.735,0,0,0,0,1,0,1,0
10,46.19,0,1,1,0,1,3.8541820057382963,4.199090909090909,0,0,0,0,0,0,1,0
4,120.38,1,0,0,0,1,4.798926120407709,24.076,0,0,0,0,0,1,1,0
2,103.33,1,0,1,0,1,4.647558952479878,34.443333333333335,0,0,0,0,0,0,1,0
3,211.49,1,0,1,0,1,5.358894928433641,52.8725,0,1,0,0,1,0,0,1
1,240.03,1,0,0,0,1,5.484921407071298,120.015,0,0,0,0,1,0,1,0
4,29.99,0,1,1,0,1,3.433664571799657,5.997999999999999,0,1,0,1,0,1,0,1
10,49.12,1,0,0,0,1,3.9144201300278674,4.465454545454545,0,0,1,0,0,0,0,1
9,29.99,0,1,1,1,1,3.433664571799657,2.9989999999999997,0,1,0,1,0,1,0,1
11,252.72,0,1,0,0,1,5.536231296765696,21.06,0,0,1,1,0,1,0,1
3,125.72,1,0,1,0,1,4.841979928066116,31.43,0,1,0,0,1,0,0,1
2,29.99,1,0,0,0,1,3.433664571799657,9.996666666666666,0,0,1,1,0,1,0,1
3,867.91,1,1,1,1,1,6.7672395525831694,216.9775,1,0,0,0,0,0,1,0
11,54.77,0,1,0,0,1,4.021236090401462,4.564166666666667,0,0,0,0,0,1,1,0
9,304.79,0,1,0,1,1,5.722898591848431,30.479000000000003,0,0,1,0,0,0,0,1
11,29.99,1,0,0,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,0,1,1,0
11,29.99,1,0,0,0,1,3.433664571799657,2.4991666666666665,0,0,1,0,1,0,0,1
6,305.78,0,1,0,0,1,5.726130878319963,43.68285714285714,0,0,0,0,0,1,1,0
2,29.99,1,0,1,0,1,3.433664571799657,9.996666666666666,0,0,0,0,1,0,1,0
4,99.53,0,1,0,0,1,4.610456190417329,19.906,0,0,1,0,0,0,0,1
3,434.06,1,0,0,0,1,6.075483952611556,108.515,0,0,0,0,0,0,0,0
10,29.99,0,1,0,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,1,1,0
3,72.79,0,1,1,0,1,4.301223221070275,18.1975,0,0,0,0,0,1,1,0
1,1096.52,1,0,1,1,1,7.00080836801791,548.26,0,0,0,0,1,0,1,0
3,382.37,1,1,1,1,1,5.949000580288722,95.5925,1,0,0,0,0,1,0,0
1,209.03,0,1,1,1,1,5.347250377657216,104.515,0,1,0,0,1,0,0,1
5,279.52,1,0,1,0,1,5.636645023668709,46.586666666666666,0,1,0,0,1,0,0,1
3,357.58,1,1,1,0,1,5.882151787167281,89.395,1,0,0,0,0,1,1,0
10,157.33,0,1,1,0,1,5.0646814625133425,14.302727272727275,0,0,0,0,0,1,1,0
5,904.57,1,0,1,0,1,6.80856457969172,150.76166666666668,0,0,0,0,1,0,0,0
11,29.99,0,1,0,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,1,0,1,0
1,301.19,1,0,1,0,1,5.711055958622699,150.595,0,1,0,0,1,0,0,1
5,145.48,0,1,1,0,1,4.986888900366255,24.246666666666666,0,1,0,1,0,1,0,1
3,179.31,0,1,0,0,1,5.194677591788277,44.8275,0,0,1,1,0,1,0,1
8,54.16,1,0,1,0,1,4.010238052925101,6.017777777777777,0,0,0,0,0,1,1,0
7,144.34,0,1,1,0,1,4.97907582518849,18.0425,0,1,0,0,1,0,0,1
6,29.99,1,0,0,0,1,3.433664571799657,4.284285714285714,0,0,0,0,0,0,1,0
1,399.8,1,0,0,1,1,5.993462549770655,199.9,0,0,1,1,0,1,0,1
4,642.93,1,1,1,1,1,6.467590024544379,128.58599999999998,1,0,0,0,0,0,1,0
1,185.03,0,1,0,0,1,5.225907951029896,92.515,0,0,1,0,1,0,0,1
5,84.01,0,1,1,0,1,4.442768896629268,14.001666666666667,0,1,0,0,0,0,0,1
7,351.41,0,1,0,1,1,5.864795270503905,43.92625,0,0,0,0,1,0,0,0
8,160.97,0,1,0,0,1,5.087411132898305,17.885555555555555,0,0,1,1,0,1,0,1
1,265.76,1,0,0,0,1,5.586349377764106,132.88,0,0,0,0,1,0,1,0
5,57.37,0,1,0,0,1,4.0668020592157,9.561666666666666,0,0,0,0,0,0,1,0
1,259.43,0,1,0,0,1,5.562334111071826,129.715,0,0,0,0,0,1,1,0
6,229.73,1,0,0,0,1,5.441248195737072,32.818571428571424,0,0,0,0,1,0,1,0
2,32.68,1,0,1,0,1,3.516904189374126,10.893333333333333,0,1,0,1,0,1,0,1
9,215.07,0,1,0,1,1,5.375602429257579,21.506999999999998,0,0,0,0,0,1,1,0
11,29.99,0,1,1,0,1,3.433664571799657,2.4991666666666665,0,1,0,0,1,0,0,1
5,417.33,1,1,0,1,1,6.036270594738538,69.55499999999999,1,0,0,0,0,1,0,0
7,88.86,0,1,0,0,1,4.498252903642014,11.1075,0,0,0,0,0,1,1,0
1,377.56,0,1,0,1,1,5.936374580790022,188.78,0,0,1,0,1,0,0,1
1,510.19,0,1,1,0,1,6.2367413410566535,255.095,0,0,0,0,0,1,0,0
7,201.3,0,1,1,0,1,5.3097517441737,25.1625,0,0,0,0,1,0,1,0
6,90.84,0,1,0,0,1,4.520047932571257,12.977142857142857,0,0,1,1,0,1,0,1
9,343.23,1,0,0,0,1,5.841310038608051,34.323,0,0,0,0,1,0,0,0
2,153.51,1,0,0,0,1,5.040258819162327,51.169999999999995,0,0,0,0,1,0,1,0
1,37.67,0,1,0,0,1,3.6550641056192057,18.835,0,0,0,0,0,0,1,0
4,29.99,1,0,1,1,1,3.433664571799657,5.997999999999999,0,0,0,0,1,0,1,0
9,29.99,0,1,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
2,267.92,1,0,1,0,1,5.594413937600836,89.30666666666667,0,0,0,0,0,0,0,0
11,58.54,1,0,1,0,1,4.086648355587631,4.878333333333333,0,1,0,0,1,0,0,1
5,132.01,0,1,0,0,1,4.890424313365204,22.001666666666665,0,0,1,0,1,0,0,1
3,115.08,1,0,0,0,1,4.754279608575932,28.77,0,0,1,1,0,1,0,1
11,390.45,0,1,0,0,1,5.969857793353923,32.5375,0,0,1,0,1,0,0,1
8,378.52,1,0,0,0,1,5.9389072963693055,42.05777777777777,0,0,0,0,1,0,0,0
10,120.7,1,0,0,0,1,4.801558999993482,10.972727272727273,0,0,1,1,0,1,0,1
4,93.65,1,0,1,0,1,4.550185877655332,18.73,0,0,0,0,1,0,1,0
7,75.3,1,0,1,0,1,4.334672938290411,9.4125,0,1,0,1,0,1,0,1
9,506.83,1,0,1,0,1,6.230146745902833,50.683,0,0,0,0,0,0,0,0
9,189.23,0,1,0,1,1,5.24823386638005,18.923,0,0,1,0,1,0,0,1
3,218.45,1,0,1,0,1,5.391124416134243,54.6125,0,1,0,0,0,0,0,1
11,35.36,0,1,1,0,1,3.5934692693092782,2.9466666666666668,0,1,0,0,1,0,0,1
10,54.61,0,1,1,0,1,4.018363041199472,4.964545454545455,0,0,0,0,1,0,1,0
2,188.11,0,1,0,1,1,5.242328856339181,62.70333333333334,0,0,1,0,0,0,0,1
4,69.17,1,0,1,0,1,4.250920869264197,13.834,0,1,0,0,0,0,0,1
4,466.94,0,1,1,0,1,6.148340082570462,93.388,0,1,0,0,0,0,0,1
9,29.99,1,0,0,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,1,0,1,0
10,83.72,1,0,0,0,1,4.439351701293151,7.61090909090909,0,0,0,0,1,0,1,0
7,29.99,0,1,1,0,1,3.433664571799657,3.74875,0,1,0,0,1,0,0,1
8,29.99,0,1,0,0,1,3.433664571799657,3.332222222222222,0,0,1,0,1,0,0,1
3,368.38,0,1,0,1,1,5.911825924447765,92.095,0,0,0,0,1,0,0,0
2,320.43,0,1,0,0,1,5.7727797905777205,106.81,0,0,1,0,1,0,0,1
12,457.63,0,1,1,1,1,6.128243784769193,35.20230769230769,0,0,0,0,0,1,0,0
2,117.65,0,1,0,0,1,4.776177982881773,39.21666666666667,0,0,0,0,0,0,1,0
10,29.99,1,0,0,0,1,3.433664571799657,2.726363636363636,0,0,1,0,0,0,0,1
2,29.99,1,0,0,0,1,3.433664571799657,9.996666666666666,0,0,0,0,0,1,1,0
10,53.98,1,0,1,0,1,4.0069694827371,4.907272727272727,0,1,0,1,0,1,0,1
7,160.48,1,0,0,0,1,5.08438129598474,20.06,0,0,1,0,0,0,0,1
10,512.12,1,0,1,0,1,6.240509735944845,46.556363636363635,0,0,0,0,1,0,0,0
4,29.99,0,1,0,0,1,3.433664571799657,5.997999999999999,0,0,1,1,0,1,0,1
1,106.95,0,1,1,0,1,4.681668156960816,53.475,0,0,0,0,1,0,1,0
6,163.75,0,1,1,0,1,5.104429173382616,23.392857142857142,0,1,0,0,0,0,0,1
2,137.99,1,0,0,0,1,4.934401988096667,45.99666666666667,0,0,1,0,1,0,0,1
8,343.03,1,0,0,0,1,5.840728862873214,38.114444444444445,0,0,0,0,0,0,0,0
1,404.17,0,1,1,0,1,6.004306732121277,202.085,0,1,0,0,1,0,0,1
12,29.99,0,1,0,0,1,3.433664571799657,2.3069230769230766,0,0,1,1,0,1,0,1
12,438.13,0,1,1,1,1,6.084795496800701,33.70230769230769,0,0,0,0,1,0,1,0
1,278.55,1,0,0,0,1,5.633181167472654,139.275,0,0,0,0,0,1,1,0
3,432.96,1,0,1,0,1,6.07295236395425,108.24,0,1,0,0,1,0,0,1
9,81.02,1,0,0,0,1,4.406963119963913,8.102,0,0,0,0,0,1,1,0
2,90.8,1,0,1,0,1,4.519612297626445,30.266666666666666,0,0,0,0,0,0,1,0
10,51.14,0,1,0,0,1,3.9539324085053558,4.649090909090909,0,0,1,1,0,1,0,1
2,87.19,1,0,1,0,1,4.479493577900089,29.063333333333333,0,1,0,0,1,0,0,1
4,29.99,1,0,1,0,1,3.433664571799657,5.997999999999999,0,0,0,0,0,0,1,0
8,335.32,1,0,1,0,1,5.818063087688587,37.257777777777775,0,1,0,0,1,0,0,1
3,29.99,0,1,0,1,1,3.433664571799657,7.4975,0,0,0,0,1,0,1,0
1,59.05,1,0,0,0,1,4.095177548525992,29.525,0,0,1,0,1,0,0,1
5,606.15,0,1,1,0,1,6.408775877499828,101.02499999999999,0,1,0,0,0,0,0,1
2,74.3,0,1,1,0,1,4.321480134805848,24.766666666666666,0,0,0,0,1,0,1,0
8,332.07,0,1,0,0,1,5.808352678099584,36.89666666666667,0,0,0,0,1,0,1,0
11,38.91,1,0,0,0,1,3.686626919060642,3.2424999999999997,0,0,0,0,0,0,1,0
11,356.44,1,0,1,0,1,5.878967515880836,29.703333333333333,0,1,0,1,0,1,0,1
7,29.99,0,1,1,0,1,3.433664571799657,3.74875,0,0,0,0,0,1,1,0
2,430.04,1,1,0,0,1,6.066200893221999,143.34666666666666,1,0,0,0,1,0,1,0
1,885.62,1,1,1,1,1,6.787416480143597,442.81,1,0,0,0,1,0,0,0
9,285.36,1,0,1,0,1,5.657249760527984,28.536,0,1,0,0,0,0,0,1
3,156.0,0,1,1,0,1,5.056245805348308,39.0,0,0,0,0,1,0,1,0
8,79.07,0,1,1,0,1,4.382901252084542,8.785555555555554,0,0,0,0,1,0,1,0
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,1,0,1,0,1,0,1
7,134.83,1,0,1,1,1,4.9114041038344,16.85375,0,1,0,0,1,0,0,1
5,29.99,1,0,1,0,1,3.433664571799657,4.998333333333333,0,1,0,0,1,0,0,1
7,497.06,1,1,0,0,1,6.210720551694999,62.1325,1,0,0,0,0,1,0,0
10,207.78,0,1,1,0,1,5.341281065980152,18.88909090909091,0,0,0,0,1,0,1,0
10,181.78,1,0,1,0,1,5.208283243844056,16.525454545454547,0,0,0,0,1,0,1,0
11,358.76,0,1,0,0,1,5.885437142462452,29.896666666666665,0,0,1,1,0,1,0,1
6,87.83,1,0,1,0,1,4.486724430781609,12.547142857142857,0,0,0,0,1,0,1,0
6,252.5,1,0,1,0,1,5.535363823031238,36.07142857142857,0,0,0,0,1,0,0,0
10,108.28,0,1,1,1,1,4.69391339582248,9.843636363636364,0,0,0,0,1,0,1,0
9,31.85,0,1,1,0,1,3.4919517449306197,3.185,0,0,0,0,0,1,1,0
9,279.73,1,0,1,0,1,5.637393353325012,27.973000000000003,0,0,0,0,0,1,1,0
1,671.91,0,1,1,0,1,6.511611591133038,335.955,0,0,0,0,1,0,0,0
2,375.17,1,1,0,0,1,5.930041168870556,125.05666666666667,1,0,1,1,0,1,0,1
9,32.78,0,1,0,0,1,3.519868911379654,3.278,0,0,0,0,0,1,1,0
8,55.74,0,1,1,0,1,4.038479429380705,6.193333333333333,0,0,0,0,0,0,1,0
1,792.15,1,1,1,1,1,6.676012358854464,396.075,1,0,0,0,1,0,1,0
10,29.99,0,1,1,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,0,1,0
2,333.54,0,1,0,0,1,5.812756453883862,111.18,0,0,0,0,0,0,0,0
9,29.99,0,1,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,1,0,1,0
10,42.54,0,1,1,0,1,3.7736800558064014,3.867272727272727,0,0,0,0,0,0,1,0
10,221.52,1,1,0,0,1,5.405016985207093,20.13818181818182,1,0,1,0,0,0,0,1
4,83.71,0,1,1,0,1,4.4392336584434595,16.741999999999997,0,1,0,1,0,1,0,1
1,66.13,0,1,1,0,1,4.20663103795066,33.065,0,0,0,0,0,1,1,0
3,72.07,1,0,0,1,1,4.291417885803126,18.0175,0,0,0,0,1,0,1,0
10,358.08,1,0,0,0,1,5.883545204888487,32.552727272727275,0,0,0,0,0,1,0,0
10,35.05,1,0,0,0,1,3.584906863730958,3.186363636363636,0,0,0,0,1,0,1,0
5,723.12,1,0,1,0,1,6.584957124507743,120.52,0,0,0,0,0,0,1,0
2,109.26,1,0,1,0,1,4.702841213161538,36.42,0,1,0,1,0,1,0,1
3,29.99,1,0,1,0,1,3.433664571799657,7.4975,0,1,0,0,1,0,0,1
1,163.01,1,0,0,0,1,5.099927401575018,81.505,0,0,0,0,1,0,1,0
1,735.55,0,1,1,0,1,6.601977122260947,367.775,0,1,0,0,1,0,0,1
8,29.99,0,1,1,0,1,3.433664571799657,3.332222222222222,0,0,0,0,1,0,1,0
6,239.0,0,1,0,0,1,5.480638923341991,34.142857142857146,0,0,0,0,1,0,1,0
10,155.4,0,1,0,0,1,5.052416828111211,14.127272727272727,0,0,1,0,1,0,0,1
10,86.97,1,0,1,0,1,4.476995847264583,7.906363636363636,0,1,0,0,1,0,0,1
10,566.98,1,0,1,1,1,6.342086206833614,51.54363636363637,0,0,0,0,0,0,0,0
8,29.99,1,0,1,0,1,3.433664571799657,3.332222222222222,0,1,0,0,1,0,0,1
7,153.51,1,0,1,0,1,5.040258819162327,19.18875,0,0,0,0,1,0,1,0
9,560.45,1,1,1,1,1,6.3305227230185475,56.045,1,0,0,0,1,0,0,0
2,1106.33,1,0,1,0,1,7.009706991265801,368.77666666666664,0,0,0,0,1,0,1,0
4,29.99,0,1,1,0,1,3.433664571799657,5.997999999999999,0,1,0,1,0,1,0,1
9,29.99,1,0,0,0,1,3.433664571799657,2.9989999999999997,0,0,1,1,0,1,0,1
9,174.01,1,0,1,0,1,5.164843115148066,17.401,0,0,0,0,1,0,1,0
1,210.69,0,1,0,0,1,5.355122940369489,105.345,0,0,0,0,0,1,0,0
12,715.96,1,0,1,0,1,6.575020051037833,55.073846153846155,0,0,0,0,1,0,0,0
9,166.46,0,1,1,0,1,5.120744516776286,16.646,0,1,0,0,1,0,0,1
2,70.45,1,0,0,0,1,4.268997904375876,23.483333333333334,0,0,0,0,0,1,1,0
5,446.38,1,1,0,0,1,6.103408345329966,74.39666666666666,1,0,0,0,0,1,0,0
1,118.81,0,1,1,0,1,4.785907154651808,59.405,0,0,0,0,0,1,1,0
2,880.41,1,1,1,0,1,6.781522897930093,293.46999999999997,1,1,0,0,1,0,0,1
1,370.7,1,0,1,0,1,5.918087077303206,185.35,0,0,0,0,1,0,1,0
1,680.14,1,1,1,0,1,6.5237678650502025,340.07,1,0,0,0,1,0,1,0
2,398.0,1,0,0,0,1,5.988961416889864,132.66666666666666,0,0,0,0,0,0,1,0
2,113.46,0,1,0,1,1,4.740225416980956,37.82,0,0,1,1,0,1,0,1
1,67.45,1,0,0,0,1,4.226103551734458,33.725,0,0,1,0,1,0,0,1
4,660.04,0,1,1,0,1,6.493814352392929,132.00799999999998,0,0,0,0,0,1,0,0
9,190.78,1,0,1,0,1,5.256348881725535,19.078,0,1,0,1,0,1,0,1
4,207.92,0,1,0,0,1,5.341951403568098,41.583999999999996,0,0,1,0,1,0,0,1
8,200.84,1,0,1,0,1,5.307475304332803,22.315555555555555,0,0,0,0,0,1,1,0
5,46.65,0,1,0,0,1,3.863882630100211,7.7749999999999995,0,0,0,0,0,1,1,0
9,562.78,1,0,1,0,1,6.334664104478621,56.278,0,0,0,0,0,1,0,0
3,611.32,1,0,1,0,1,6.417255021677392,152.83,0,0,0,0,1,0,0,0
7,29.99,1,0,1,0,1,3.433664571799657,3.74875,0,0,0,0,1,0,1,0
4,652.09,1,0,1,1,1,6.481714945200514,130.418,0,0,0,0,0,1,0,0
2,318.11,1,0,0,0,1,5.765535870931683,106.03666666666668,0,0,1,0,1,0,0,1
2,1329.42,0,1,1,0,1,7.193249960838482,443.14000000000004,0,1,0,0,1,0,0,1
10,29.99,0,1,0,0,1,3.433664571799657,2.726363636363636,0,0,0,0,0,0,1,0
3,103.23,0,1,0,0,1,4.646599995751231,25.8075,0,0,1,0,1,0,0,1
12,79.48,0,1,0,0,1,4.388008706351429,6.113846153846154,0,0,0,0,0,1,1,0
4,50.23,1,0,1,0,1,3.936325297951111,10.046,0,1,0,0,1,0,0,1
6,33.47,0,1,1,0,1,3.540089380528774,4.781428571428571,0,0,0,0,1,0,1,0
1,59.78,1,0,1,0,1,4.107260787488647,29.89,0,0,0,0,0,1,1,0
10,157.87,0,1,1,0,1,5.068086257731932,14.351818181818182,0,0,0,0,1,0,1,0
1,29.99,0,1,1,0,1,3.433664571799657,14.995,0,0,0,0,0,1,1,0
9,170.49,1,0,0,0,1,5.1445249558680555,17.049,0,0,0,0,1,0,1,0
5,168.1,1,0,0,0,1,5.130490255904535,28.016666666666666,0,0,1,0,1,0,0,1
2,137.33,1,0,0,1,1,4.929642134886724,45.77666666666667,0,0,1,0,1,0,0,1
6,342.75,0,1,1,0,1,5.839914648980781,48.964285714285715,0,0,0,0,0,0,1,0
1,255.48,0,1,1,0,1,5.547050688861243,127.74,0,0,0,0,0,1,0,0
1,842.07,0,1,1,0,1,6.737049991327922,421.035,0,1,0,1,0,1,0,1
1,366.71,0,1,0,0,1,5.907294584021184,183.355,0,0,1,0,0,0,0,1
10,92.66,0,1,0,0,1,4.539671203755396,8.423636363636364,0,0,1,0,1,0,0,1
7,92.12,0,1,1,0,1,4.533888983983128,11.515,0,1,0,0,1,0,0,1
2,381.16,1,0,0,1,1,5.945839369081707,127.05333333333334,0,0,0,0,1,0,0,0
11,51.82,0,1,0,0,1,3.9668899068689862,4.318333333333333,0,0,0,0,0,1,1,0
10,209.57,0,1,0,0,1,5.34981813941044,19.05181818181818,0,0,0,0,1,0,1,0
1,729.9,1,0,1,0,1,6.594276651486346,364.95,0,1,0,0,1,0,0,1
1,455.99,1,1,0,1,1,6.124661508816719,227.995,1,0,1,0,0,0,0,1
1,267.79,0,1,0,0,1,5.593930405576017,133.895,0,0,0,0,1,0,1,0
2,591.15,1,0,1,0,1,6.383759981167504,197.04999999999998,0,1,0,1,0,1,0,1
11,345.37,1,0,0,0,1,5.847507567857012,28.780833333333334,0,0,0,0,0,0,0,0
9,29.99,1,0,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,1,0,1,0
10,47.68,0,1,0,0,1,3.8852682681193262,4.334545454545455,0,0,0,0,0,1,1,0
6,60.63,1,0,0,0,1,4.121148764974151,8.661428571428571,0,0,0,0,0,0,1,0
8,132.92,0,1,0,1,1,4.897242606741165,14.768888888888888,0,0,1,1,0,1,0,1
3,1118.58,1,1,1,0,1,7.020708893959057,279.645,1,0,0,0,0,0,1,0
1,53.13,1,0,1,0,1,3.9913885608088866,26.565,0,0,0,0,1,0,1,0
7,67.97,1,0,0,0,1,4.2336716274432,8.49625,0,0,1,0,1,0,0,1
10,802.03,1,0,1,0,1,6.688392073149272,72.91181818181818,0,0,0,0,1,0,1,0
2,554.6,1,0,1,0,1,6.320048610880189,184.86666666666667,0,1,0,0,0,0,0,1
7,77.64,0,1,1,0,1,4.364880475838911,9.705,0,1,0,0,0,0,0,1
1,663.7,0,1,1,0,1,6.499335811047536,331.85,0,1,0,0,1,0,0,1
11,29.99,0,1,0,0,1,3.433664571799657,2.4991666666666665,0,0,1,0,0,0,0,1
6,38.69,0,1,0,0,1,3.681099266794974,5.527142857142857,0,0,1,1,0,1,0,1
8,150.85,0,1,0,0,1,5.022893191491757,16.76111111111111,0,0,1,0,1,0,0,1
2,246.26,1,1,0,1,1,5.510440414578781,82.08666666666666,1,0,1,0,1,0,0,1
11,61.24,1,0,0,0,1,4.130997879870137,5.1033333333333335,0,0,1,0,0,0,0,1
6,71.1,0,1,0,1,1,4.278054044290903,10.157142857142857,0,0,0,0,0,1,1,0
2,341.8,1,0,0,1,1,5.837147186723625,113.93333333333334,0,0,1,0,0,0,0,1
11,394.19,0,1,0,0,1,5.979366661909846,32.84916666666667,0,0,1,1,0,1,0,1
1,429.95,1,1,0,1,1,6.065992074093408,214.975,1,0,0,0,1,0,1,0
2,125.82,0,1,0,1,1,4.842768758271886,41.94,0,0,0,0,1,0,1,0
5,29.99,1,0,0,0,1,3.433664571799657,4.998333333333333,0,0,1,0,1,0,0,1
9,77.43,1,0,0,0,1,4.362206507224575,7.743,0,0,1,0,1,0,0,1
5,851.75,1,1,1,0,1,6.7484664212987555,141.95833333333334,1,0,0,0,1,0,0,0
2,360.28,1,0,0,0,1,5.889653280961297,120.09333333333332,0,0,1,1,0,1,0,1
10,92.16,1,0,1,0,1,4.53431844501614,8.378181818181817,0,0,0,0,0,1,1,0
3,436.5,1,0,0,0,1,6.081076705797669,109.125,0,0,1,0,1,0,0,1
9,29.99,0,1,1,0,1,3.433664571799657,2.9989999999999997,0,0,0,0,0,1,1,0
2,105.87,1,0,1,0,1,4.671613142536805,35.29,0,1,0,0,1,0,0,1
2,352.96,1,1,0,0,1,5.86918391239915,117.65333333333332,1,0,0,0,1,0,1,0
5,176.06,1,0,0,0,1,5.176488658182903,29.343333333333334,0,0,0,0,1,0,1,0
7,65.86,0,1,1,0,1,4.202600880991953,8.2325,0,1,0,0,1,0,0,1
9,189.35,1,0,0,0,1,5.248864482828506,18.935,0,0,0,0,1,0,1,0
6,301.93,0,1,1,0,1,5.713501755717111,43.13285714285714,0,0,0,0,0,0,1,0
9,107.27,0,1,1,0,1,4.684628107322807,10.727,0,0,0,0,0,1,1,0
11,29.99,0,1,1,0,1,3.433664571799657,2.4991666666666665,0,0,0,0,1,0,1,0
